Provider Number;Hospital Name;City;State;County Name;DeathRatesHeartAttack;DeathRatesHeartFailure;DeathRatesPneumonia
460013;MOUNTAIN VIEW HOSPITAL;PAYSON;UT;UTAH;15,5;12,8;11,3
460014;MOUNTAIN WEST MEDICAL CENTER;TOOELE;UT;TOOELE;;12,3;12,6
460015;LOGAN REGIONAL HOSPITAL;LOGAN;UT;CACHE;15,4;10,8;10,6
460017;BRIGHAM CITY COMMUNITY HOSPITAL;BRIGHAM CITY;UT;BOX ELDER;;;12,1
460019;UINTAH BASIN MEDICAL CENTER;ROOSEVELT;UT;DUCHESNE;;12;13,7
460021;DIXIE REGIONAL MEDICAL CENTER;ST GEORGE;UT;WASHINGTON;13,2;13,7;11,7
460023;AMERICAN FORK HOSPITAL;AMERICAN FORK;UT;UTAH;;11,4;11
460026;SEVIER VALLEY MEDICAL CENTER;RICHFIELD;UT;SEVIER;;12,4;11
46002F;VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER;SALT LAKE CITY                ;UT;SALT LAKE;14,3;10,7;15
460030;ASHLEY VALLEY MEDICAL CENTER;VERNAL;UT;UINTAH;;11,5;13,9
460033;GARFIELD MEMORIAL HOSPITAL;PANGUITCH;UT;GARFIELD;;;11,9
460035;BEAVER VALLEY HOSPITAL;BEAVER;UT;BEAVER;;;11,6
460039;BEAR RIVER VALLEY HOSPITAL;TREMONTON;UT;BOX ELDER;;;
460041;DAVIS HOSPITAL AND MEDICAL CENTER;LAYTON;UT;DAVIS;14,7;13,4;12,7
460042;LAKEVIEW HOSPITAL;BOUNTIFUL;UT;DAVIS;14,7;11,2;12,9
460043;OREM COMMUNITY HOSPITAL;OREM;UT;UTAH;;;
460044;ALTA VIEW HOSPITAL;SANDY;UT;SALT LAKE;;12,1;11,1
460047;ST MARKS HOSPITAL;SALT LAKE CITY;UT;SALT LAKE;16,6;13,6;11
460049;THE ORTHOPEDIC SPECIALTY HOSPITAL;MURRAY;UT;SALT LAKE;;;
460051;JORDAN VALLEY MEDICAL CENTER;WEST JORDAN;UT;SALT LAKE;15;14,5;12,8
460052;TIMPANOGOS REGIONAL HOSPITAL;OREM;UT;UTAH;16,3;12,4;11,6
460054;CACHE VALLEY SPECIALITY HOSPITAL;NORTH LOGAN;UT;CACHE;;;
460057;PARK CITY MEDICAL CENTER;PARK CITY;UT;SUMMIT;;;
460058;RIVERTON HOSPITAL;RIVERTON;UT;SALT LAKE;;;11,7
461300;DELTA COMMUNITY MEDICAL CENTER;DELTA;UT;MILLARD;;;
461301;FILLMORE COMMUNITY MEDICAL CENTER;FILLMORE;UT;MILLARD;;;
461303;SANPETE VALLEY HOSPITAL - CAH;MOUNT PLEASANT;UT;SANPETE;;;12,8
461304;CENTRAL VALLEY MEDICAL CENTER - CAH;NEPHI;UT;JUAB;;12,3;10,3
461306;GUNNISON VALLEY HOSPITAL;GUNNISON;UT;SANPETE;;;11,8
461307;HEBER VALLEY MEDICAL CENTER;HEBER CITY;UT;WASATCH;;;13,1
461309;KANE COUNTY HOSPITAL;KANAB;UT;KANE;;;11,7
461310;BLUE MOUNTAIN HOSPITAL;BLANDING;UT;SAN JUAN;;;
463301;PRIMARY CHILDRENS MEDICAL CENTER;SALT LAKE CITY;UT;SALT LAKE;;;
470001;CENTRAL VERMONT MEDICAL CENTER;BARRE;VT;WASHINGTON;15,4;13,7;11,4
470003;FLETCHER ALLEN HOSPITAL OF VERMONT;BURLINGTON;VT;CHITTENDEN;14,8;16,2;13,1
470005;RUTLAND REGIONAL MEDICAL CENTER;RUTLAND;VT;RUTLAND;15,6;11,3;9,9
470011;BRATTLEBORO MEMORIAL HOSPITAL;BRATTLEBORO;VT;WINDHAM;16,5;15,3;13,2
470012;SOUTHWESTERN VERMONT MEDICAL CENTER;BENNINGTON;VT;BENNINGTON;16;13;11,3
47001F;WHITE RIVER JCT VA MEDICAL CENTER;WHITE RIVER JUNCTION          ;VT;WINDSOR;15,4;11,3;12,3
470024;NORTHWESTERN MEDICAL CENTER INC;SAINT ALBANS;VT;FRANKLIN;16,6;14,5;12,4
471300;GRACE COTTAGE HOSPITAL;TOWNSHEND;VT;WINDHAM;;;13,2
471301;GIFFORD MEDICAL CENTER;RANDOLPH;VT;ORANGE;18,2;11,8;10,1
471302;MT ASCUTNEY HOSPITAL;WINDSOR;VT;WINDSOR;;11;10,5
471303;NORTHEASTERN VERMONT REGIONAL HOSPITAL;SAINT JOHNSBURY;VT;CALEDONIA;19,5;13,8;11,7
471304;NORTH COUNTRY HOSPITAL AND HEALTH CENTER;NEWPORT;VT;ORLEANS;15,4;13,2;12,3
471305;COPLEY HOSPITAL;MORRISVILLE;VT;LAMOILLE;16,9;11,5;13
471306;SPRINGFIELD HOSPITAL;SPRINGFIELD;VT;WINDSOR;14,9;10,9;12,3
471307;PORTER HOSPITAL, INC;MIDDLEBURY;VT;ADDISON;;11,5;15,1
480001;ROY LESTER SCHNEIDER HOSPITAL,THE;ST THOMAS;VI;SAINT THOMAS;14,8;14,3;14,1
480002;GOV JUAN F LUIS HOSPITAL & MEDICAL CTR;ST CROIX;VI;SAINT CROIX;17,1;13,9;13,9
490001;NORTON COMMUNITY HOSPITAL;NORTON;VA;NORTON CITY;16,9;9;8,6
490002;RUSSELL COUNTY MEDICAL CENTER;LEBANON;VA;RUSSELL;15,3;11,6;13,2
490004;ROCKINGHAM MEMORIAL HOSPITAL;HARRISONBURG;VA;HARRISONBURG CITY;14,9;10,5;11,3
490005;WINCHESTER MEDICAL CENTER INC;WINCHESTER;VA;WINCHESTER CITY;14;11,1;11,8
490007;SENTARA NORFOLK GENERAL HOSPITAL;NORFOLK;VA;NORFOLK CITY;17,7;9,3;11,2
490009;UNIVERSITY OF VIRGINIA MEDICAL CENTER;CHARLOTTESVILLE;VA;CHARLOTTESVILLE CITY;14,3;13;11,9
490011;BON SECOURS - DEPAUL MEDICAL CENTER;NORFOLK;VA;NORFOLK CITY;14,6;10,6;11,4
490012;LEE REGIONAL MEDICAL CENTER;PENNINGTON GAP;VA;LEE;15,1;10,2;11,1
490013;HALIFAX REGIONAL HOSPITAL;HALIFAX;VA;HALIFAX;14,6;10,5;14,2
490017;BON SECOURS MARYVIEW MEDICAL CENTER;PORTSMOUTH;VA;PORTSMOUTH CITY;17,2;10,3;14,5
490018;AUGUSTA HEALTH;FISHERSVILLE;VA;AUGUSTA;14,4;12,3;9,2
490019;CULPEPER REGIONAL HOSPITAL;CULPEPER;VA;CULPEPER;15,9;12,6;12,9
490020;JOHN RANDOLPH MEDICAL CENTER;HOPEWELL;VA;HOPEWELL CITY;15,3;10,3;11,6
490021;CENTRA  HEALTH, INC;LYNCHBURG;VA;LYNCHBURG CITY;13,9;11,6;11,7
490022;MARY WASHINGTON HOSPITAL, INC;FREDERICKSBURG;VA;FREDERICKSBURG CITY;15,4;12,1;11,1
490023;THE FAUQUIER HOSPITAL, INC;WARRENTON;VA;FAUQUIER;14,4;10,7;11,8
490024;CARILION ROANOKE MEMORIAL CENTER;ROANOKE;VA;ROANOKE CITY;14,1;13;13,1
490027;MOUNTAIN VIEW REGIONAL MEDICAL CENTER;NORTON;VA;NORTON CITY;14,7;10,7;11,1
490032;MEDICAL COLLEGE OF VIRGINIA HOSPITALS;RICHMOND;VA;RICHMOND CITY;17,6;12,9;11,5
490033;WARREN MEMORIAL HOSPITAL;FRONT ROYAL;VA;WARREN;;12,8;11,9
490037;RIVERSIDE SHORE MEMORIAL HOSPITAL;NASSAWADOX;VA;NORTHAMPTON;15,8;12,5;12,9
490038;SMYTH COUNTY COMMUNITY HOSPITAL;MARION;VA;SMYTH;16,5;13,3;12,5
490040;INOVA ALEXANDRIA HOSPITAL;ALEXANDRIA;VA;ALEXANDRIA CITY;13,4;9,2;10,4
490041;MARY IMMACULATE HOSPITAL;NEWPORT NEWS;VA;NEWPORT NEWS CITY;17,9;11,6;12,9
490042;CARILION NEW RIVER VALLEY MEDICAL CENTER;CHRISTIANSBURG;VA;MONTGOMERY;17,2;11,5;12,3
490043;INOVA LOUDOUN HOSPITAL;LEESBURG;VA;LOUDOUN;14;11,2;9,3
490044;SENTARA OBICI HOSPITAL;SUFFOLK;VA;SUFFOLK CITY;17,7;13,3;14,3
490045;PRINCE WILLIAM HOSPITAL;MANASSAS;VA;MANASSAS CITY;16,2;10,9;13,1
490046;SENTARA LEIGH HOSPITAL;NORFOLK;VA;NORFOLK CITY;16,3;13,5;17,8
490048;LEWISGALE MEDICAL CENTER;SALEM;VA;SALEM;15,4;12,3;10,4
490050;VIRGINIA HOSPITAL CENTER - ARLINGTON;ARLINGTON;VA;ARLINGTON;14,6;11,1;11,8
490052;RIVERSIDE REGIONAL MEDICAL CENTER;NEWPORT NEWS;VA;NEWPORT NEWS CITY;13,5;12;12,3
490053;JOHNSTON MEMORIAL HOSPITAL;ABINGDON;VA;WASHINGTON;14,3;11,3;12,8
490057;SENTARA VIRGINIA BEACH GENERAL HOSPITAL;VIRGINIA BEACH;VA;VIRGINIA BEACH CITY;15,8;12,7;10,9
490059;BON SECOURS - ST MARYS HOSPITAL OF RICHMOND;RICHMOND;VA;HENRICO;15;10,9;11,9
490060;CLINCH VALLEY MEDICAL CENTER;RICHLANDS;VA;TAZEWELL;15,5;11,2;11
490063;INOVA FAIRFAX HOSPITAL;FALLS CHURCH;VA;FAIRFAX;15,1;10,5;9,2
490066;SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER;WILLIAMSBURG;VA;JAMES CITY;13,8;12;11,7
490067;SOUTHSIDE REGIONAL MEDICAL CENTER;PETERSBURG;VA;PETERSBURG CITY;14,8;9,3;11,2
490069;BON SECOURS - MEMORIAL REGIONAL MEDICAL;MECHANICSVILLE;VA;HANOVER;14,3;11,7;11,3
49006F;HAMPTON VA MEDICAL CENTER;HAMPTON                       ;VA;HAMPTON CITY;;11;11,5
490075;DANVILLE REGIONAL MEDICAL CENTER;DANVILLE;VA;DANVILLE CITY;17,4;12,7;13,2
490077;MARTHA JEFFERSON HOSPITAL;CHARLOTTESVILLE;VA;ALBEMARLE;15,9;11,8;11,3
490079;MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY;MARTINSVILLE;VA;HENRY;17,9;15,1;16
490084;RIVERSIDE TAPPAHANNOCK HOSPITAL;TAPPAHANNOCK;VA;ESSEX;18,2;11,5;12,3
490088;BEDFORD MEMORIAL HOSPITAL;BEDFORD;VA;Bedford City;;13,8;16,7
490089;CARILION FRANKLIN MEMORIAL HOSPITAL;ROCKY MOUNT;VA;FRANKLIN;16,6;12,8;12,4
490090;SOUTHSIDE COMMUNITY HOSPITAL, INC;FARMVILLE;VA;PRINCE EDWARD;15,1;11,8;10
490092;SOUTHAMPTON MEMORIAL HOSPITAL;FRANKLIN;VA;FRANKLIN CITY;15,3;11,3;13,2
490093;SENTARA CAREPLEX HOSPITAL;HAMPTON;VA;HAMPTON CITY;18,1;12,2;14,8
490094;BON SECOURS - RICHMOND COMMUNITY HOSPITAL;RICHMOND;VA;RICHMOND CITY;;10,6;
490097;SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER;EMPORIA;VA;Emporia City;15,6;12,1;17,1
490098;COMMUNITY MEMORIAL HEALTHCENTER, INC;SOUTH HILL;VA;MECKLENBURG;15,3;13,9;12,4
490101;INOVA FAIR OAKS HOSPITAL;FAIRFAX;VA;FAIRFAX;14;12,1;11,4
490105;SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE;MARION;VA;SMYTH;;;
490106;WESTERN STATE HOSPITAL;STAUNTON;VA;STAUNTON CITY;;;
490107;RESTON HOSPITAL CENTER;RESTON;VA;FAIRFAX;13,9;11;10
490109;EASTERN STATE HOSPITAL;WILLIAMSBURG;VA;JAMES CITY;;;
49010F;RICHMOND VA MEDICAL CENTER;RICHMOND                      ;VA;RICHMOND CITY;16,3;12,2;13,2
490110;LEWISGALE HOSPITAL MONTGOMERY;BLACKSBURG;VA;MONTGOMERY;16,7;10,8;12
490111;WYTHE COUNTY COMMUNITY HOSPITAL;WYTHEVILLE;VA;WYTHE;14,7;12,6;12
490112;CJW MEDICAL CENTER;RICHMOND;VA;CHESTERFIELD;15,9;11,7;14,7
490113;SENTARA POTOMAC HOSPITAL;WOODBRIDGE;VA;PRINCE WILLIAM;13,3;8,4;11,1
490114;WELLMONT LONESOME PINE HOSPITAL;BIG STONE GAP;VA;WISE;15,4;9,8;10,6
490115;TWIN COUNTY REGIONAL HOSPITAL;GALAX;VA;GALAX CITY;16,6;14,1;15,3
490116;LEWISGALE HOSPITAL PULASKI;PULASKI;VA;PULASKI;14,9;11,7;12,3
490117;CARILION TAZEWELL COMMUNITY HOSPITAL;TAZEWELL;VA;TAZEWELL;16;14,1;14,2
490118;HENRICO DOCTORS' HOSPITAL;RICHMOND;VA;HENRICO;14,7;11,2;11,4
490119;SENTARA PRINCESS ANNE HOSPITAL;VIRGINIA BEACH;VA;VIRGINIA BEACH CITY;16,6;11,3;16,5
49011F;SALEM VA MEDICAL CENTER;SALEM                         ;VA;SALEM;17,5;11,2;10,2
490120;CHESAPEAKE REGIONAL MEDICAL CENTER;CHESAPEAKE;VA;CHESAPEAKE CITY;12,5;9,5;10,4
490122;INOVA MOUNT VERNON HOSPITAL;ALEXANDRIA;VA;FAIRFAX;17,2;11,8;12,3
490123;RAPPAHANNOCK GENERAL HOSPITAL;KILMARNOCK;VA;LANCASTER;15,2;13,9;14,9
490126;LEWISGALE HOSPITAL ALLEGHANY;LOW MOOR;VA;ALLEGHANY;14,1;9,4;11,6
490127;BUCHANAN GENERAL HOSPITAL;GRUNDY;VA;BUCHANAN;14,9;9,7;14,6
490130;RIVERSIDE WALTER REED HOSPITAL;GLOUCESTER;VA;GLOUCESTER;17,1;13,1;14,7
490134;PIEDMONT GERIATRIC HOSPITAL;BURKEVILLE;VA;NOTTOWAY;;;
490136;BON SECOURS - ST FRANCIS MEDICAL CENTER;MIDLOTHIAN;VA;CHESTERFIELD;17,7;12,5;11
490140;STAFFORD HOSPITAL, LLC;STAFFORD;VA;STAFFORD;13,7;12,1;9,1
490141;SPOTSYLVANIA REGIONAL MEDICAL CENTER;FREDERICKSBURG;VA;SPOTSYLVANIA;;11,7;12
491300;BATH COUNTY COMMUNITY HOSPITAL;HOT SPRINGS;VA;BATH;;11,1;12,3
491302;CARILION GILES COMMUNITY HOSPITAL;PEARISBURG;VA;GILES;14,6;10,1;11,8
491303;DICKENSON COMMUNITY HOSPITAL;CLINTWOOD;VA;DICKENSON;;;
491304;CARILION STONEWALL JACKSON HOSPITAL;LEXINGTON;VA;LEXINGTON CITY;16,4;13,5;12,8
491305;SHENANDOAH MEMORIAL HOSPITAL;WOODSTOCK;VA;SHENANDOAH;;12,1;11,9
491306;PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC;STUART;VA;PATRICK;;;16
491307;PAGE MEMORIAL HOSPITAL, INC;LURAY;VA;PAGE;;13;12
500001;NORTHWEST HOSPITAL;SEATTLE;WA;KING;15,4;14,6;12,3
500002;PROVIDENCE ST MARY MEDICAL CENTER;WALLA WALLA;WA;WALLA WALLA;16,1;12,1;11,7
500003;SKAGIT VALLEY HOSPITAL;MOUNT VERNON;WA;SKAGIT;14,6;13,8;14,8
500005;VIRGINIA MASON MEDICAL CENTER;SEATTLE;WA;KING;13,4;10,7;9,4
500007;ISLAND HOSPITAL;ANACORTES;WA;SKAGIT;15,6;12;13,9
500008;UNIVERSITY OF WASHINGTON MEDICAL CTR;SEATTLE;WA;KING;14,4;9,5;11,6
500011;HIGHLINE MEDICAL CENTER;BURIEN;WA;KING;17,2;12,5;13,2
500012;YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER;YAKIMA;WA;YAKIMA;16,9;13,6;13,3
500014;PROVIDENCE REGIONAL MEDICAL CENTER EVERETT;EVERETT;WA;SNOHOMISH;15,9;13,3;13,1
500015;AUBURN REGIONAL MEDICAL CENTER;AUBURN;WA;KING;17,4;12,8;13,3
500016;CENTRAL WASHINGTON HOSPITAL;WENATCHEE;WA;CHELAN;14;14,6;13,1
500019;PROVIDENCE CENTRALIA HOSPITAL;CENTRALIA;WA;LEWIS;18,6;11,7;12,9
500021;SAINT CLARE HOSPITAL;LAKEWOOD;WA;PIERCE;17,6;14,4;12,7
500024;PROVIDENCE ST PETER HOSPITAL;OLYMPIA;WA;THURSTON;15,6;11,2;11,7
500025;SWEDISH MEDICAL CENTER/CHERRY HILL;SEATTLE;WA;KING;13,3;9,6;11,3
500026;SWEDISH EDMONDS HOSPITAL;EDMONDS;WA;SNOHOMISH;17,8;14,1;11,1
500027;SWEDISH MEDICAL CENTER;SEATTLE;WA;KING;16;14,2;12,7
500030;PEACEHEALTH ST JOSEPH MEDICAL CENTER;BELLINGHAM;WA;WHATCOM;13,4;12,6;10,1
500031;GRAYS HARBOR COMMUNITY HOSPITAL;ABERDEEN;WA;GRAYS HARBOR;18,6;10,9;10
500033;SAMARITAN HOSPITAL;MOSES LAKE;WA;GRANT;;12,9;15,4
500036;YAKIMA VALLEY MEMORIAL HOSPITAL;YAKIMA;WA;YAKIMA;13,9;13,4;14,7
500037;TOPPENISH COMMUNITY HOSPITAL;TOPPENISH;WA;YAKIMA;;10,3;12,9
500039;HARRISON MEDICAL CENTER;BREMERTON;WA;KITSAP;17,4;14,1;12,9
500041;PEACHEALTH ST JOHN MEDICAL CENTER;LONGVIEW;WA;COWLITZ;13,6;13,8;14
500044;DEACONESS HOSPITAL;SPOKANE;WA;SPOKANE;13,8;12,9;11,6
500049;WALLA WALLA GENERAL HOSPITAL;WALLA WALLA;WA;WALLA WALLA;;11,6;11,6
500050;PEACEHEALTH SOUTHWEST MEDICAL CENTER;VANCOUVER;WA;CLARK;16,6;11,8;11,8
500051;OVERLAKE HOSPITAL MEDICAL CENTER;BELLEVUE;WA;KING;15,2;13;11,7
500052;GROUP HEALTH CENTRAL HOSPITAL;SEATTLE;WA;KING;;;
500053;KENNEWICK GENERAL HOSPITAL;KENNEWICK;WA;BENTON;17,9;14,5;13,2
500054;PROVIDENCE SACRED HEART MEDICAL CENTER;SPOKANE;WA;SPOKANE;13,1;13,8;14,2
500058;KADLEC REGIONAL MEDICAL CENTER;RICHLAND;WA;BENTON;19,1;14,5;11,4
500060;CASCADE VALLEY HOSPITAL;ARLINGTON;WA;SNOHOMISH;;11,3;15
500064;HARBORVIEW MEDICAL CENTER;SEATTLE;WA;KING;17,8;8,9;13
500072;OLYMPIC MEDICAL CENTER;PORT ANGELES;WA;CLALLAM;16,1;14,6;15,9
500077;PROVIDENCE HOLY FAMILY HOSPITAL;SPOKANE;WA;SPOKANE;14,1;10;10
500079;MULTICARE GOOD SAMARITAN HOSPITAL;PUYALLUP;WA;PIERCE;18,5;13;14,2
500084;VALLEY GENERAL HOSPITAL;MONROE;WA;SNOHOMISH;;13,2;12,6
500088;VALLEY MEDICAL CENTER;RENTON;WA;KING;17,9;11,1;12,2
500108;ST JOSEPH MEDICAL CENTER;TACOMA;WA;PIERCE;17,8;11,6;15
500119;VALLEY HOSPITAL;SPOKANE;WA;SPOKANE;17,6;14,9;13,1
50011F;SPOKANE VA MEDICAL CENTER;SPOKANE                       ;WA;SPOKANE;;10,1;10
500124;EVERGREEN HOSPITAL MEDICAL CENTER;KIRKLAND;WA;KING;14,3;12,1;8,7
500129;TACOMA GENERAL ALLENMORE HOSPITAL;TACOMA;WA;PIERCE;18,7;14,1;11,4
500139;CAPITAL MEDICAL CENTER;OLYMPIA;WA;THURSTON;15,9;12,8;12
50013F;WALLA WALLA VA MEDICAL CENTER;WALLA WALLA                   ;WA;WALLA WALLA;;;
500141;ST FRANCIS COMMUNITY HOSPITAL;FEDERAL WAY;WA;KING;17,1;13,4;15,8
500148;WENATCHEE VALLEY HOSPITAL;WENATCHEE;WA;CHELAN;;;11,7
500150;LEGACY SALMON CREEK MEDICAL CENTER;VANCOUVER;WA;CLARK;16,9;12,9;10,6
500151;ST ANTHONY HOSPITAL;GIG HARBOR;WA;PIERCE;16;13,5;9,3
500152;SWEDISH ISSAQUAH;ISSAQUAH;WA;KING;;;
50030F;SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM);SEATTLE                       ;WA;KING;16,6;12,2;10,4
501301;GARFIELD COUNTY MEMORIAL HOSPITAL;POMEROY;WA;GARFIELD;;;
501302;DAYTON GENERAL HOSPITAL;DAYTON;WA;COLUMBIA;;;
501304;MARK REED HOSPITAL & HEALTHCARE CLINIC;MCCLEARY;WA;GRAYS HARBOR;;;
501305;LINCOLN HOSPITAL;DAVENPORT;WA;LINCOLN;;11;13,1
501307;ODESSA MEMORIAL HOSPITAL;ODESSA;WA;LINCOLN;;;
501308;COULEE COMMUNITY HOSPITAL;GRAND COULEE;WA;GRANT;;;12,2
501309;PROVIDENCE ST JOSEPH HOSPITAL;CHEWELAH;WA;STEVENS;;10,4;9,8
501310;NEWPORT COMMUNITY HOSPITAL;NEWPORT;WA;PEND OREILLE;;12,1;11,8
501311;EAST ADAMS RURAL HOSPITAL;RITZVILLE;WA;ADAMS;;;11,7
501312;PROSSER MEMORIAL HOSPITAL;PROSSER;WA;BENTON;;;12,1
501313;CASCADE MEDICAL CENTER;LEAVENWORTH;WA;CHELAN;;;
501314;OCEAN BEACH HOSPITAL;ILWACO;WA;PACIFIC;;11,7;10
501315;SKYLINE HOSPITAL;WHITE SALMON;WA;KLICKITAT;;11,5;10,4
501316;KLICKITAT VALLEY HOSPITAL;GOLDENDALE;WA;KLICKITAT;;;11
501318;OTHELLO COMMUNITY HOSPITAL;OTHELLO;WA;ADAMS;;11;12,3
501319;MORTON GENERAL HOSPITAL;MORTON;WA;LEWIS;;;
501321;NORTH VALLEY HOSPITAL;TONASKET;WA;OKANOGAN;;;11,2
501322;FERRY COUNTY MEMORIAL HOSPITAL;REPUBLIC;WA;FERRY;;;11,7
501323;JEFFERSON HEALTHCARE HOSPITAL;PORT TOWNSEND;WA;JEFFERSON;16,8;14,4;12,7
501324;OKANOGAN-DOUGLAS DISTRICT HOSPITAL;BREWSTER;WA;OKANOGAN;;;11,4
501325;FORKS COMMUNITY HOSPITAL;FORKS;WA;CLALLAM;;;12,2
501326;PROVIDENCE MOUNT CARMEL HOSPITAL;COLVILLE;WA;STEVENS;;13,4;11,9
501327;WHITMAN HOSPITAL AND MEDICAL CENTER;COLFAX;WA;WHITMAN;;13;15,3
501328;MID VALLEY HOSPITAL;OMAK;WA;OKANOGAN;;16,7;14,1
501329;UNITED GENERAL HOSPITAL;SEDRO WOOLLEY;WA;SKAGIT;;14,4;13,3
501330;SUNNYSIDE COMMUNITY HOSPITAL;SUNNYSIDE;WA;YAKIMA;;11,5;13,2
501331;PULLMAN REGIONAL HOSPITAL;PULLMAN;WA;WHITMAN;;13,5;14,4
501332;TRI-STATE MEMORIAL HOSPITAL;CLARKSTON;WA;ASOTIN;;13,1;12,1
501333;KITTITAS VALLEY COMMUNITY HOSPITAL;ELLENSBURG;WA;KITTITAS;;10,7;12,6
501334;LAKE CHELAN COMMUNITY HOSPITAL;CHELAN;WA;CHELAN;;;12,6
501335;ST ELIZABETH HOSPITAL;ENUMCLAW;WA;KING;;12;10,5
501336;MASON GENERAL HOSPITAL & FAMILY OF CLINICS;SHELTON;WA;MASON;;15;11,3
501337;LOURDES MEDICAL CENTER;PASCO;WA;FRANKLIN;;16,4;10,3
501338;SNOQUALMIE VALLEY HOSPITAL;SNOQUALMIE;WA;KING;;;11,9
501339;WHIDBEY GENERAL HOSPITAL;COUPEVILLE;WA;ISLAND;;10,4;11,7
503300;SEATTLE CHILDREN'S HOSPITAL;SEATTLE;WA;KING;;;
510001;WEST VIRGINIA UNIVERSITY HOSPITALS;MORGANTOWN;WV;MONONGALIA;15,4;11,3;13
510002;GREENBRIER VALLEY MEDICAL CENTER;RONCEVERTE;WV;GREENBRIER;15,9;9,8;9,9
510006;UNITED HOSPITAL CENTER;BRIDGEPORT;WV;HARRISON;16,4;13,6;13,1
510007;ST MARY'S MEDICAL CENTER;HUNTINGTON;WV;CABELL;14,5;13,4;15
510008;CITY HOSPITAL;MARTINSBURG;WV;BERKELEY;17,1;12,4;11,9
510012;PLEASANT VALLEY HOSPITAL;POINT PLEASANT;WV;MASON;15,1;12,7;14,1
510013;REYNOLDS MEMORIAL HOSPITAL;GLEN DALE;WV;MARSHALL;17,9;12,1;15,6
510018;JACKSON GENERAL HOSPITAL;RIPLEY;WV;JACKSON;14,5;9,9;13,9
510022;CHARLESTON AREA MEDICAL CENTER;CHARLESTON;WV;KANAWHA;14,6;10,4;11,7
510023;WEIRTON MEDICAL CENTER;WEIRTON;WV;HANCOCK;15,4;10,2;9
510024;MONONGALIA COUNTY GENERAL HOSPITAL;MORGANTOWN;WV;MONONGALIA;14,4;11,1;10,7
510029;THOMAS MEMORIAL HOSPITAL;SOUTH CHARLESTON;WV;KANAWHA;18,2;12,3;16,1
51002F;BECKLEY VA MEDICAL CENTER;BECKLEY                       ;WV;RALEIGH;;9,8;9,3
510030;DAVIS MEMORIAL HOSPITAL;ELKINS;WV;RANDOLPH;14,5;11,9;12,7
510031;ST FRANCIS HOSPITAL;CHARLESTON;WV;KANAWHA;15,5;12,4;11,2
510038;STONEWALL JACKSON MEM HOSP;WESTON;WV;LEWIS;15,5;11,5;12,5
510039;OHIO VALLEY MEDICAL CENTER;WHEELING;WV;OHIO;15,3;14,3;9,8
51003F;CLARKSBURG VA MEDICAL CENTER;CLARKSBURG                    ;WV;HARRISON;16,1;10,2;12,4
510046;PRINCETON COMMUNITY HOSPITAL;PRINCETON;WV;MERCER;17,4;10,5;10,9
510047;FAIRMONT GENERAL HOSPITAL;FAIRMONT;WV;MARION;15,2;9,5;11,7
510048;LOGAN REGIONAL MEDICAL CENTER;LOGAN;WV;LOGAN;15,4;11,1;10,8
51004F;HUNTINGTON VA MEDICAL CENTER;HUNTINGTON                    ;WV;WAYNE;16,2;12,2;14,5
510050;WHEELING HOSPITAL;WHEELING;WV;OHIO;16,4;12,1;13,3
510053;ST JOSEPH HOSPITAL;BUCKHANNON;WV;UPSHUR;;12;14,4
510055;CABELL-HUNTINGTON HOSPITAL INC;HUNTINGTON;WV;CABELL;15,5;11,4;14,4
510058;CAMDEN CLARK MEDICAL CENTER;PARKERSBURG;WV;WOOD;15,3;11,5;11,1
510059;CHARLESTON SURGICAL HOSPITAL;CHARLESTON;WV;KANAWHA;;;
51005F;MARTINSBURG VA MEDICAL CENTER;MARTINSBURG                   ;WV;HUMBOLDT;15,8;10,5;9,1
510062;BECKLEY ARH HOSPITAL;BECKLEY;WV;RALEIGH;17,2;12,1;12,4
510070;RALEIGH GENERAL HOSPITAL;BECKLEY;WV;RALEIGH;15,5;12,1;11,6
510071;BLUEFIELD REGIONAL MEDICAL CENTER;BLUEFIELD;WV;MERCER;15,6;10,8;11
510072;WETZEL COUNTY HOSPITAL;NEW MARTINSVILLE;WV;WETZEL;16,7;11,8;11,7
510077;WILLIAMSON MEMORIAL HOSPITAL;WILLIAMSON;WV;MINGO;15,8;12,3;14,5
510082;SUMMERSVILLE REGIONAL MEDICAL CENTER;SUMMERSVILLE;WV;NICHOLAS;;11,6;12,3
510085;CAMC TEAYS VALLEY HOSPITAL;HURRICANE;WV;PUTNAM;15,1;12,4;10,9
510086;WELCH COMMUNITY HOSPITAL;WELCH;WV;MCDOWELL;;;15,4
511300;BROADDUS HOSPITAL ASSOCIATION, INC;PHILIPPI;WV;BARBOUR;;;11
511301;WEBSTER COUNTY MEMORIAL HOSPITAL;WEBSTER SPRINGS;WV;WEBSTER;;;11,5
511303;MINNIE HAMILTON HEALTH CARE CENTER;GRANTSVILLE;WV;CALHOUN;;;
